"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008213","protein alkylation","0/114","43/18842",0,0,-0.51218346509735,1,1,1,"",0
"GO:0008228","opsonization","0/114","22/18842",0,0,-0.366151005389014,1,1,1,"",0
"GO:0008286","insulin receptor signaling pathway","0/114","119/18842",0,0,-0.853777021702798,1,1,1,"",0
"GO:0008298","intracellular mRNA localization","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0008299","isoprenoid biosynthetic process","0/114","31/18842",0,0,-0.434744008401426,1,1,1,"",0
"GO:0008300","isoprenoid catabolic process","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0008306","associative learning","0/114","54/18842",0,0,-0.57413669406689,1,1,1,"",0
"GO:0008333","endosome to lysosome transport","0/114","66/18842",0,0,-0.634934798111144,1,1,1,"",0
"GO:0008334","histone mRNA metabolic process","0/114","28/18842",0,0,-0.413139905591141,1,1,1,"",0
"GO:0008344","adult locomotory behavior","0/114","22/18842",0,0,-0.366151005389014,1,1,1,"",0
"GO:0008347","glial cell migration","0/114","44/18842",0,0,-0.518118638610383,1,1,1,"",0
"GO:0008356","asymmetric cell division","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0008406","gonad development","0/114","135/18842",0,0,-0.909753031096913,1,1,1,"",0
"GO:0008535","respiratory chain complex IV assembly","0/114","32/18842",0,0,-0.441712095184957,1,1,1,"",0
"GO:0008542","visual learning","0/114","22/18842",0,0,-0.366151005389014,1,1,1,"",0
"GO:0008584","male gonad development","0/114","83/18842",0,0,-0.712349140443652,1,1,1,"",0
"GO:0008585","female gonad development","0/114","58/18842",0,0,-0.595084525543044,1,1,1,"",0
"GO:0008595","anterior/posterior axis specification, embryo","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0008608","attachment of spindle microtubules to kinetochore","0/114","55/18842",0,0,-0.579443809151722,1,1,1,"",0
"GO:0008611","ether lipid biosynthetic process","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","0/114","72/18842",0,0,-0.663273753353091,1,1,1,"",0
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","0/114","91/18842",0,0,-0.746048702433775,1,1,1,"",0
"GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","0/114","62/18842",0,0,-0.615328103625092,1,1,1,"",0
"GO:0008637","apoptotic mitochondrial changes","0/114","99/18842",0,0,-0.77831740933011,1,1,1,"",0
"GO:0009048","dosage compensation by inactivation of X chromosome","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0009062","fatty acid catabolic process","0/114","98/18842",0,0,-0.774355879439089,1,1,1,"",0
"GO:0009067","aspartate family amino acid biosynthetic process","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0009070","serine family amino acid biosynthetic process","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0009072","aromatic amino acid metabolic process","0/114","42/18842",0,0,-0.506179346375384,1,1,1,"",0
"GO:0009074","aromatic amino acid family catabolic process","0/114","23/18842",0,0,-0.37439009208877,1,1,1,"",0
"GO:0009084","L-glutamine family amino acid biosynthetic process","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0009110","vitamin biosynthetic process","0/114","22/18842",0,0,-0.366151005389014,1,1,1,"",0
"GO:0009111","vitamin catabolic process","0/114","16/18842",0,0,-0.312204863557539,1,1,1,"",0
"GO:0009112","nucleobase metabolic process","0/114","34/18842",0,0,-0.455330613621119,1,1,1,"",0
"GO:0009113","purine nucleobase biosynthetic process","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0009116","nucleoside metabolic process","0/114","43/18842",0,0,-0.51218346509735,1,1,1,"",0
"GO:0009119","ribonucleoside metabolic process","0/114","22/18842",0,0,-0.366151005389014,1,1,1,"",0
"GO:0009120","deoxyribonucleoside metabolic process","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0009124","nucleoside monophosphate biosynthetic process","0/114","42/18842",0,0,-0.506179346375384,1,1,1,"",0
"GO:0009125","nucleoside monophosphate catabolic process","0/114","20/18842",0,0,-0.349092737116259,1,1,1,"",0
"GO:0009127","purine nucleoside monophosphate biosynthetic process","0/114","21/18842",0,0,-0.357723111916923,1,1,1,"",0
"GO:0009128","purine nucleoside monophosphate catabolic process","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0009129","pyrimidine nucleoside monophosphate metabolic process","0/114","23/18842",0,0,-0.37439009208877,1,1,1,"",0
"GO:0009130","pyrimidine nucleoside monophosphate biosynthetic process","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0009138","pyrimidine nucleoside diphosphate metabolic process","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0009143","nucleoside triphosphate catabolic process","0/114","13/18842",0,0,-0.281395241154067,1,1,1,"",0
"GO:0009145","purine nucleoside triphosphate biosynthetic process","0/114","110/18842",0,0,-0.820659437364772,1,1,1,"",0
"GO:0009147","pyrimidine nucleoside triphosphate metabolic process","0/114","22/18842",0,0,-0.366151005389014,1,1,1,"",0
"GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0009151","purine deoxyribonucleotide metabolic process","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0009155","purine deoxyribonucleotide catabolic process","0/114","13/18842",0,0,-0.281395241154067,1,1,1,"",0
"GO:0009156","ribonucleoside monophosphate biosynthetic process","0/114","35/18842",0,0,-0.461990409406869,1,1,1,"",0
"GO:0009158","ribonucleoside monophosphate catabolic process","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0009159","deoxyribonucleoside monophosphate catabolic process","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0009163","nucleoside biosynthetic process","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0009164","nucleoside catabolic process","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0009168","purine ribonucleoside monophosphate biosynthetic process","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0009169","purine ribonucleoside monophosphate catabolic process","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0009170","purine deoxyribonucleoside monophosphate metabolic process","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0009173","pyrimidine ribonucleoside monophosphate metabolic process","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0009174","pyrimidine ribonucleoside monophosphate biosynthetic process","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0009176","pyrimidine deoxyribonucleoside monophosphate metabolic process","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0009187","cyclic nucleotide metabolic process","0/114","47/18842",0,0,-0.535533279253734,1,1,1,"",0
"GO:0009190","cyclic nucleotide biosynthetic process","0/114","25/18842",0,0,-0.390349396257243,1,1,1,"",0
"GO:0009201","ribonucleoside triphosphate biosynthetic process","0/114","116/18842",0,0,-0.842878905876654,1,1,1,"",0
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process","0/114","110/18842",0,0,-0.820659437364772,1,1,1,"",0
"GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0009209","pyrimidine ribonucleoside triphosphate biosynthetic process","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0009214","cyclic nucleotide catabolic process","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0009218","pyrimidine ribonucleotide metabolic process","0/114","33/18842",0,0,-0.448572677074785,1,1,1,"",0
"GO:0009219","pyrimidine deoxyribonucleotide metabolic process","0/114","26/18842",0,0,-0.398090415813405,1,1,1,"",0
"GO:0009220","pyrimidine ribonucleotide biosynthetic process","0/114","24/18842",0,0,-0.382452574606899,1,1,1,"",0
"GO:0009222","pyrimidine ribonucleotide catabolic process","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0009223","pyrimidine deoxyribonucleotide catabolic process","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0009225","nucleotide-sugar metabolic process","0/114","42/18842",0,0,-0.506179346375384,1,1,1,"",0
"GO:0009226","nucleotide-sugar biosynthetic process","0/114","28/18842",0,0,-0.413139905591141,1,1,1,"",0
"GO:0009235","cobalamin metabolic process","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0009250","glucan biosynthetic process","0/114","44/18842",0,0,-0.518118638610383,1,1,1,"",0
"GO:0009251","glucan catabolic process","0/114","29/18842",0,0,-0.420463858404088,1,1,1,"",0
"GO:0009262","deoxyribonucleotide metabolic process","0/114","47/18842",0,0,-0.535533279253734,1,1,1,"",0
"GO:0009263","deoxyribonucleotide biosynthetic process","0/114","16/18842",0,0,-0.312204863557539,1,1,1,"",0
"GO:0009264","deoxyribonucleotide catabolic process","0/114","31/18842",0,0,-0.434744008401426,1,1,1,"",0
"GO:0009265","2'-deoxyribonucleotide biosynthetic process","0/114","16/18842",0,0,-0.312204863557539,1,1,1,"",0
"GO:0009266","response to temperature stimulus","0/114","135/18842",0,0,-0.909753031096913,1,1,1,"",0
"GO:0009301","snRNA transcription","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0009303","rRNA transcription","0/114","43/18842",0,0,-0.51218346509735,1,1,1,"",0
"GO:0009304","tRNA transcription","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0009309","amine biosynthetic process","0/114","34/18842",0,0,-0.455330613621119,1,1,1,"",0
"GO:0009310","amine catabolic process","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0009311","oligosaccharide metabolic process","0/114","60/18842",0,0,-0.605289872062366,1,1,1,"",0
"GO:0009312","oligosaccharide biosynthetic process","0/114","26/18842",0,0,-0.398090415813405,1,1,1,"",0
"GO:0009313","oligosaccharide catabolic process","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0009394","2'-deoxyribonucleotide metabolic process","0/114","46/18842",0,0,-0.529791392159388,1,1,1,"",0
"GO:0009396","folic acid-containing compound biosynthetic process","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0009404","toxin metabolic process","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0009408","response to heat","0/114","89/18842",0,0,-0.737765472975354,1,1,1,"",0
"GO:0009409","response to cold","0/114","28/18842",0,0,-0.413139905591141,1,1,1,"",0
"GO:0009415","response to water","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0009435","NAD+ biosynthetic process","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0009437","carnitine metabolic process","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0009451","RNA modification","0/114","181/18842",0,0,-1.05470384946861,1,1,1,"",0
"GO:0009566","fertilization","0/114","154/18842",0,0,-0.972159776071229,1,1,1,"",0
"GO:0009583","detection of light stimulus","0/114","57/18842",0,0,-0.58991647916762,1,1,1,"",0
"GO:0009584","detection of visible light","0/114","32/18842",0,0,-0.441712095184957,1,1,1,"",0
"GO:0009595","detection of biotic stimulus","0/114","40/18842",0,0,-0.493954187592607,1,1,1,"",0
"GO:0009615","response to virus","0/114","400/18842",0,0,-1.57719244086756,1,1,1,"",0
"GO:0009620","response to fungus","0/114","70/18842",0,0,-0.653961900602345,1,1,1,"",0
"GO:0009642","response to light intensity","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0009648","photoperiodism","0/114","29/18842",0,0,-0.420463858404088,1,1,1,"",0
"GO:0009649","entrainment of circadian clock","0/114","27/18842",0,0,-0.405684552256011,1,1,1,"",0
"GO:0009651","response to salt stress","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0009712","catechol-containing compound metabolic process","0/114","44/18842",0,0,-0.518118638610383,1,1,1,"",0
"GO:0009713","catechol-containing compound biosynthetic process","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0009756","carbohydrate mediated signaling","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0009757","hexose mediated signaling","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0009812","flavonoid metabolic process","0/114","16/18842",0,0,-0.312204863557539,1,1,1,"",0
"GO:0009820","alkaloid metabolic process","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0009953","dorsal/ventral pattern formation","0/114","44/18842",0,0,-0.518118638610383,1,1,1,"",0
"GO:0009988","cell-cell recognition","0/114","51/18842",0,0,-0.557916032797441,1,1,1,"",0
"GO:0010002","cardioblast differentiation","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0010039","response to iron ion","0/114","31/18842",0,0,-0.434744008401426,1,1,1,"",0
"GO:0010042","response to manganese ion","0/114","16/18842",0,0,-0.312204863557539,1,1,1,"",0
"GO:0010043","response to zinc ion","0/114","49/18842",0,0,-0.546837996215799,1,1,1,"",0
"GO:0010092","specification of animal organ identity","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0010165","response to X-ray","0/114","20/18842",0,0,-0.349092737116259,1,1,1,"",0
"GO:0010171","body morphogenesis","0/114","26/18842",0,0,-0.398090415813405,1,1,1,"",0
"GO:0010182","sugar mediated signaling pathway","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0010212","response to ionizing radiation","0/114","115/18842",0,0,-0.839215535793769,1,1,1,"",0
"GO:0010224","response to UV-B","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0010225","response to UV-C","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0010248","establishment or maintenance of transmembrane electrochemical gradient","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0010255","glucose mediated signaling pathway","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0010257","NADH dehydrogenase complex assembly","0/114","40/18842",0,0,-0.493954187592607,1,1,1,"",0
"GO:0010273","detoxification of copper ion","0/114","16/18842",0,0,-0.312204863557539,1,1,1,"",0
"GO:0010288","response to lead ion","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0010310","regulation of hydrogen peroxide metabolic process","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0010332","response to gamma radiation","0/114","37/18842",0,0,-0.475032029412254,1,1,1,"",0
"GO:0010389","regulation of G2/M transition of mitotic cell cycle","0/114","97/18842",0,0,-0.770374404205525,1,1,1,"",0
"GO:0010421","hydrogen peroxide-mediated programmed cell death","0/114","21/18842",0,0,-0.357723111916923,1,1,1,"",0
"GO:0010454","negative regulation of cell fate commitment","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0010455","positive regulation of cell fate commitment","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0010457","centriole-centriole cohesion","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0010458","exit from mitosis","0/114","25/18842",0,0,-0.390349396257243,1,1,1,"",0
"GO:0010459","negative regulation of heart rate","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0010463","mesenchymal cell proliferation","0/114","24/18842",0,0,-0.382452574606899,1,1,1,"",0
"GO:0010464","regulation of mesenchymal cell proliferation","0/114","16/18842",0,0,-0.312204863557539,1,1,1,"",0
"GO:0010496","intercellular transport","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0010499","proteasomal ubiquitin-independent protein catabolic process","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0010508","positive regulation of autophagy","0/114","158/18842",0,0,-0.984809692513557,1,1,1,"",0
"GO:0010510","regulation of pyruvate decarboxylation to acetyl-CoA","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0010522","regulation of calcium ion transport into cytosol","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0010524","positive regulation of calcium ion transport into cytosol","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0010543","regulation of platelet activation","0/114","54/18842",0,0,-0.57413669406689,1,1,1,"",0
"GO:0010544","negative regulation of platelet activation","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0010560","positive regulation of glycoprotein biosynthetic process","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0010572","positive regulation of platelet activation","0/114","13/18842",0,0,-0.281395241154067,1,1,1,"",0
"GO:0010573","vascular endothelial growth factor production","0/114","63/18842",0,0,-0.620287092215828,1,1,1,"",0
"GO:0010574","regulation of vascular endothelial growth factor production","0/114","60/18842",0,0,-0.605289872062366,1,1,1,"",0
"GO:0010575","positive regulation of vascular endothelial growth factor production","0/114","31/18842",0,0,-0.434744008401426,1,1,1,"",0
"GO:0010587","miRNA catabolic process","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0010592","positive regulation of lamellipodium assembly","0/114","26/18842",0,0,-0.398090415813405,1,1,1,"",0
"GO:0010612","regulation of cardiac muscle adaptation","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0010614","negative regulation of cardiac muscle hypertrophy","0/114","40/18842",0,0,-0.493954187592607,1,1,1,"",0
"GO:0010615","positive regulation of cardiac muscle adaptation","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0010616","negative regulation of cardiac muscle adaptation","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0010633","negative regulation of epithelial cell migration","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0010635","regulation of mitochondrial fusion","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0010640","regulation of platelet-derived growth factor receptor signaling pathway","0/114","24/18842",0,0,-0.382452574606899,1,1,1,"",0
"GO:0010642","negative regulation of platelet-derived growth factor receptor signaling pathway","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0010644","cell communication by electrical coupling","0/114","32/18842",0,0,-0.441712095184957,1,1,1,"",0
"GO:0010649","regulation of cell communication by electrical coupling","0/114","16/18842",0,0,-0.312204863557539,1,1,1,"",0
"GO:0010658","striated muscle cell apoptotic process","0/114","50/18842",0,0,-0.55240449061185,1,1,1,"",0
"GO:0010659","cardiac muscle cell apoptotic process","0/114","47/18842",0,0,-0.535533279253734,1,1,1,"",0
"GO:0010661","positive regulation of muscle cell apoptotic process","0/114","31/18842",0,0,-0.434744008401426,1,1,1,"",0
"GO:0010662","regulation of striated muscle cell apoptotic process","0/114","48/18842",0,0,-0.541214853935104,1,1,1,"",0
"GO:0010663","positive regulation of striated muscle cell apoptotic process","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0010664","negative regulation of striated muscle cell apoptotic process","0/114","34/18842",0,0,-0.455330613621119,1,1,1,"",0
"GO:0010665","regulation of cardiac muscle cell apoptotic process","0/114","45/18842",0,0,-0.523987209834246,1,1,1,"",0
"GO:0010666","positive regulation of cardiac muscle cell apoptotic process","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0010667","negative regulation of cardiac muscle cell apoptotic process","0/114","31/18842",0,0,-0.434744008401426,1,1,1,"",0
"GO:0010712","regulation of collagen metabolic process","0/114","47/18842",0,0,-0.535533279253734,1,1,1,"",0
"GO:0010713","negative regulation of collagen metabolic process","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0010714","positive regulation of collagen metabolic process","0/114","25/18842",0,0,-0.390349396257243,1,1,1,"",0
"GO:0010716","negative regulation of extracellular matrix disassembly","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0010742","macrophage derived foam cell differentiation","0/114","39/18842",0,0,-0.48772771009869,1,1,1,"",0
"GO:0010743","regulation of macrophage derived foam cell differentiation","0/114","35/18842",0,0,-0.461990409406869,1,1,1,"",0
"GO:0010744","positive regulation of macrophage derived foam cell differentiation","0/114","21/18842",0,0,-0.357723111916923,1,1,1,"",0
"GO:0010745","negative regulation of macrophage derived foam cell differentiation","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0010755","regulation of plasminogen activation","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0010758","regulation of macrophage chemotaxis","0/114","27/18842",0,0,-0.405684552256011,1,1,1,"",0
"GO:0010759","positive regulation of macrophage chemotaxis","0/114","20/18842",0,0,-0.349092737116259,1,1,1,"",0
"GO:0010764","negative regulation of fibroblast migration","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0010770","positive regulation of cell morphogenesis","0/114","36/18842",0,0,-0.468556249314519,1,1,1,"",0
"GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway","0/114","71/18842",0,0,-0.658634035666553,1,1,1,"",0
"GO:0010804","negative regulation of tumor necrosis factor-mediated signaling pathway","0/114","35/18842",0,0,-0.461990409406869,1,1,1,"",0
"GO:0010807","regulation of synaptic vesicle priming","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0010818","T cell chemotaxis","0/114","27/18842",0,0,-0.405684552256011,1,1,1,"",0
"GO:0010819","regulation of T cell chemotaxis","0/114","13/18842",0,0,-0.281395241154067,1,1,1,"",0
"GO:0010820","positive regulation of T cell chemotaxis","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0010821","regulation of mitochondrion organization","0/114","110/18842",0,0,-0.820659437364772,1,1,1,"",0
"GO:0010824","regulation of centrosome duplication","0/114","51/18842",0,0,-0.557916032797441,1,1,1,"",0
"GO:0010826","negative regulation of centrosome duplication","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0010828","positive regulation of D-glucose transmembrane transport","0/114","39/18842",0,0,-0.48772771009869,1,1,1,"",0
"GO:0010831","positive regulation of myotube differentiation","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0010833","telomere maintenance via telomere lengthening","0/114","73/18842",0,0,-0.667881729342805,1,1,1,"",0
"GO:0010838","positive regulation of keratinocyte proliferation","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0010842","retina layer formation","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0010866","regulation of triglyceride biosynthetic process","0/114","22/18842",0,0,-0.366151005389014,1,1,1,"",0
"GO:0010867","positive regulation of triglyceride biosynthetic process","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0010874","regulation of cholesterol efflux","0/114","57/18842",0,0,-0.58991647916762,1,1,1,"",0
"GO:0010875","positive regulation of cholesterol efflux","0/114","27/18842",0,0,-0.405684552256011,1,1,1,"",0
"GO:0010878","cholesterol storage","0/114","21/18842",0,0,-0.357723111916923,1,1,1,"",0
"GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","0/114","34/18842",0,0,-0.455330613621119,1,1,1,"",0
"GO:0010881","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion","0/114","23/18842",0,0,-0.37439009208877,1,1,1,"",0
"GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","0/114","32/18842",0,0,-0.441712095184957,1,1,1,"",0
"GO:0010883","regulation of lipid storage","0/114","48/18842",0,0,-0.541214853935104,1,1,1,"",0
"GO:0010884","positive regulation of lipid storage","0/114","22/18842",0,0,-0.366151005389014,1,1,1,"",0
"GO:0010885","regulation of cholesterol storage","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0010887","negative regulation of cholesterol storage","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0010888","negative regulation of lipid storage","0/114","22/18842",0,0,-0.366151005389014,1,1,1,"",0
"GO:0010893","positive regulation of steroid biosynthetic process","0/114","32/18842",0,0,-0.441712095184957,1,1,1,"",0
"GO:0010894","negative regulation of steroid biosynthetic process","0/114","28/18842",0,0,-0.413139905591141,1,1,1,"",0
"GO:0010907","positive regulation of glucose metabolic process","0/114","44/18842",0,0,-0.518118638610383,1,1,1,"",0
"GO:0010917","negative regulation of mitochondrial membrane potential","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0010919","regulation of inositol phosphate biosynthetic process","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0010934","macrophage cytokine production","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0010935","regulation of macrophage cytokine production","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0010944","negative regulation of transcription by competitive promoter binding","0/114","13/18842",0,0,-0.281395241154067,1,1,1,"",0
"GO:0010952","positive regulation of peptidase activity","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0010954","positive regulation of protein processing","0/114","25/18842",0,0,-0.390349396257243,1,1,1,"",0
"GO:0010955","negative regulation of protein processing","0/114","20/18842",0,0,-0.349092737116259,1,1,1,"",0
"GO:0010958","regulation of amino acid import across plasma membrane","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0010962","regulation of glucan biosynthetic process","0/114","31/18842",0,0,-0.434744008401426,1,1,1,"",0
"GO:0010965","regulation of mitotic sister chromatid separation","0/114","69/18842",0,0,-0.64925664824146,1,1,1,"",0
"GO:0010968","regulation of microtubule nucleation","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0010970","transport along microtubule","0/114","191/18842",0,0,-1.08373805247298,1,1,1,"",0
"GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","0/114","23/18842",0,0,-0.37439009208877,1,1,1,"",0
"GO:0010972","negative regulation of G2/M transition of mitotic cell cycle","0/114","72/18842",0,0,-0.663273753353091,1,1,1,"",0
"GO:0010982","regulation of high-density lipoprotein particle clearance","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0010984","regulation of lipoprotein particle clearance","0/114","38/18842",0,0,-0.481421384106586,1,1,1,"",0
"GO:0010985","negative regulation of lipoprotein particle clearance","0/114","23/18842",0,0,-0.37439009208877,1,1,1,"",0
"GO:0010986","positive regulation of lipoprotein particle clearance","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0010988","regulation of low-density lipoprotein particle clearance","0/114","24/18842",0,0,-0.382452574606899,1,1,1,"",0
"GO:0010989","negative regulation of low-density lipoprotein particle clearance","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0010992","ubiquitin recycling","0/114","13/18842",0,0,-0.281395241154067,1,1,1,"",0
"GO:0010996","response to auditory stimulus","0/114","28/18842",0,0,-0.413139905591141,1,1,1,"",0
"GO:0014002","astrocyte development","0/114","29/18842",0,0,-0.420463858404088,1,1,1,"",0
"GO:0014009","glial cell proliferation","0/114","41/18842",0,0,-0.500103799131059,1,1,1,"",0
"GO:0014020","primary neural tube formation","0/114","35/18842",0,0,-0.461990409406869,1,1,1,"",0
"GO:0014046","dopamine secretion","0/114","23/18842",0,0,-0.37439009208877,1,1,1,"",0
"GO:0014047","glutamate secretion","0/114","20/18842",0,0,-0.349092737116259,1,1,1,"",0
"GO:0014048","regulation of glutamate secretion","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0014049","positive regulation of glutamate secretion","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0014059","regulation of dopamine secretion","0/114","22/18842",0,0,-0.366151005389014,1,1,1,"",0
